,Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
5392,1972,Sapporo,Skating,Speed skating,URS,500m,W,Bronze
5393,1972,Sapporo,Skating,Speed skating,URS,500m,W,Silver
5394,1972,Sapporo,Skiing,Cross Country S,URS,10km,W,Gold
5395,1972,Sapporo,Skiing,Cross Country S,URS,10km,W,Silver
5396,1972,Sapporo,Skiing,Cross Country S,URS,15km,M,Silver
5397,1972,Sapporo,Skiing,Cross Country S,URS,30km mass start,M,Gold
5398,1972,Sapporo,Skiing,Cross Country S,URS,3x5km relay,W,Gold
5399,1972,Sapporo,Skiing,Cross Country S,URS,4x10km relay,M,Gold
5400,1972,Sapporo,Skiing,Cross Country S,URS,50km,M,Bronze
5401,1972,Sapporo,Skiing,Cross Country S,URS,5km,W,Gold
5402,1972,Sapporo,Ice Hockey,Ice Hockey,USA,ice hockey,M,Silver
5403,1972,Sapporo,Skating,Figure skating,USA,individual,W,Bronze
5404,1972,Sapporo,Skating,Speed skating,USA,1000m,W,Bronze
5405,1972,Sapporo,Skating,Speed skating,USA,1500m,W,Gold
5406,1972,Sapporo,Skating,Speed skating,USA,3000m,W,Silver
5407,1972,Sapporo,Skating,Speed skating,USA,500m,W,Gold
5408,1972,Sapporo,Skiing,Alpine Skiing,USA,downhill,W,Bronze
5409,1972,Sapporo,Skiing,Alpine Skiing,USA,slalom,W,Gold
5410,1976,Innsbruck,Luge,Luge,AUT,doubles,X,Bronze
5411,1976,Innsbruck,Skiing,Alpine Skiing,AUT,downhill,M,Gold
5412,1976,Innsbruck,Skiing,Alpine Skiing,AUT,downhill,W,Silver
5413,1976,Innsbruck,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Gold
5414,1976,Innsbruck,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Silver
5415,1976,Innsbruck,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Bronze
5416,1976,Innsbruck,Skating,Figure skating,CAN,individual,M,Bronze
5417,1976,Innsbruck,Skating,Speed skating,CAN,500m,W,Silver
5418,1976,Innsbruck,Skiing,Alpine Skiing,CAN,giant slalom,W,Gold
5419,1976,Innsbruck,Biathlon,Biathlon,FIN,20km,M,Silver
5420,1976,Innsbruck,Biathlon,Biathlon,FIN,4x7.5km relay,M,Silver
5421,1976,Innsbruck,Skiing,Cross Country S,FIN,10km,W,Silver
5422,1976,Innsbruck,Skiing,Cross Country S,FIN,15km,M,Bronze
5423,1976,Innsbruck,Skiing,Cross Country S,FIN,4x10km relay,M,Gold
5424,1976,Innsbruck,Skiing,Cross Country S,FIN,4x5km relay,W,Silver
5425,1976,Innsbruck,Skiing,Cross Country S,FIN,5km,W,Gold
5426,1976,Innsbruck,Skiing,Alpine Skiing,FRA,giant slalom,W,Bronze
5427,1976,Innsbruck,Bobsleigh,Bobsleigh,FRG,four-man,M,Bronze
5428,1976,Innsbruck,Bobsleigh,Bobsleigh,FRG,two-man,M,Silver
5429,1976,Innsbruck,Ice Hockey,Ice Hockey,FRG,ice hockey,M,Bronze
5430,1976,Innsbruck,Luge,Luge,FRG,doubles,X,Silver
5431,1976,Innsbruck,Luge,Luge,FRG,singles,M,Silver
5432,1976,Innsbruck,Luge,Luge,FRG,singles,W,Bronze
5433,1976,Innsbruck,Skiing,Alpine Skiing,FRG,downhill,W,Gold
5434,1976,Innsbruck,Skiing,Alpine Skiing,FRG,giant slalom,W,Silver
5435,1976,Innsbruck,Skiing,Alpine Skiing,FRG,slalom,W,Gold
5436,1976,Innsbruck,Skiing,Nordic Combined,FRG,individual,M,Silver
5437,1976,Innsbruck,Skating,Figure skating,GBR,individual,M,Gold
5438,1976,Innsbruck,Biathlon,Biathlon,GDR,4x7.5km relay,M,Bronze
5439,1976,Innsbruck,Bobsleigh,Bobsleigh,GDR,four-man,M,Gold
5440,1976,Innsbruck,Bobsleigh,Bobsleigh,GDR,two-man,M,Gold
5441,1976,Innsbruck,Luge,Luge,GDR,doubles,X,Gold
5442,1976,Innsbruck,Luge,Luge,GDR,singles,M,Bronze
5443,1976,Innsbruck,Luge,Luge,GDR,singles,M,Gold
5444,1976,Innsbruck,Luge,Luge,GDR,singles,W,Gold
5445,1976,Innsbruck,Luge,Luge,GDR,singles,W,Silver
5446,1976,Innsbruck,Skating,Figure skating,GDR,individual,W,Bronze
5447,1976,Innsbruck,Skating,Figure skating,GDR,pairs,X,Bronze
5448,1976,Innsbruck,Skating,Figure skating,GDR,pairs,X,Silver
5449,1976,Innsbruck,Skating,Speed skating,GDR,3000m,W,Silver
5450,1976,Innsbruck,Skiing,Cross Country S,GDR,4x5km relay,W,Bronze
5451,1976,Innsbruck,Skiing,Cross Country S,GDR,50km,M,Silver
5452,1976,Innsbruck,Skiing,Nordic Combined,GDR,individual,M,Bronze
5453,1976,Innsbruck,Skiing,Nordic Combined,GDR,individual,M,Gold
5454,1976,Innsbruck,Skiing,Ski Jumping,GDR,K120 individual (90m),M,Bronze
5455,1976,Innsbruck,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Gold
5456,1976,Innsbruck,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Silver
5457,1976,Innsbruck,Skiing,Alpine Skiing,ITA,downhill,M,Bronze
5458,1976,Innsbruck,Skiing,Alpine Skiing,ITA,slalom,M,Gold
5459,1976,Innsbruck,Skiing,Alpine Skiing,ITA,slalom,M,Silver
5460,1976,Innsbruck,Skiing,Alpine Skiing,ITA,slalom,W,Silver
5461,1976,Innsbruck,Skiing,Alpine Skiing,LIE,slalom,M,Bronze
5462,1976,Innsbruck,Skiing,Alpine Skiing,LIE,slalom,W,Bronze
5463,1976,Innsbruck,Skating,Figure skating,NED,individual,W,Silver
5464,1976,Innsbruck,Skating,Speed skating,NED,10000m,M,Bronze
5465,1976,Innsbruck,Skating,Speed skating,NED,10000m,M,Gold
5466,1976,Innsbruck,Skating,Speed skating,NED,1500m,M,Bronze
5467,1976,Innsbruck,Skating,Speed skating,NED,5000m,M,Bronze
5468,1976,Innsbruck,Skating,Speed skating,NED,5000m,M,Silver
5469,1976,Innsbruck,Skating,Speed skating,NOR,10000m,M,Silver
5470,1976,Innsbruck,Skating,Speed skating,NOR,1000m,M,Silver
5471,1976,Innsbruck,Skating,Speed skating,NOR,1500m,M,Gold
5472,1976,Innsbruck,Skating,Speed skating,NOR,3000m,W,Bronze
5473,1976,Innsbruck,Skating,Speed skating,NOR,5000m,M,Gold
5474,1976,Innsbruck,Skiing,Cross Country S,NOR,4x10km relay,M,Silver
5475,1976,Innsbruck,Skiing,Cross Country S,NOR,50km,M,Gold
5476,1976,Innsbruck,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver
5477,1976,Innsbruck,Bobsleigh,Bobsleigh,SUI,two-man,M,Bronze
5478,1976,Innsbruck,Skiing,Alpine Skiing,SUI,downhill,M,Silver
5479,1976,Innsbruck,Skiing,Alpine Skiing,SUI,giant slalom,M,Gold
5480,1976,Innsbruck,Skiing,Alpine Skiing,SUI,giant slalom,M,Silver
5481,1976,Innsbruck,Skiing,Alpine Skiing,SWE,giant slalom,M,Bronze
5482,1976,Innsbruck,Skiing,Cross Country S,SWE,50km,M,Bronze
5483,1976,Innsbruck,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Silver
5484,1976,Innsbruck,Biathlon,Biathlon,URS,20km,M,Bronze
5485,1976,Innsbruck,Biathlon,Biathlon,URS,20km,M,Gold
5486,1976,Innsbruck,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold
5487,1976,Innsbruck,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold
5488,1976,Innsbruck,Skating,Figure skating,URS,ice dancing,X,Gold
5489,1976,Innsbruck,Skating,Figure skating,URS,ice dancing,X,Silver
5490,1976,Innsbruck,Skating,Figure skating,URS,individual,M,Silver
5491,1976,Innsbruck,Skating,Figure skating,URS,pairs,X,Gold
5492,1976,Innsbruck,Skating,Speed skating,URS,1000m,M,Bronze
5493,1976,Innsbruck,Skating,Speed skating,URS,1000m,W,Gold
5494,1976,Innsbruck,Skating,Speed skating,URS,1500m,M,Silver
5495,1976,Innsbruck,Skating,Speed skating,URS,1500m,W,Bronze
5496,1976,Innsbruck,Skating,Speed skating,URS,1500m,W,Gold
5497,1976,Innsbruck,Skating,Speed skating,URS,3000m,W,Gold
5498,1976,Innsbruck,Skating,Speed skating,URS,500m,M,Gold
5499,1976,Innsbruck,Skating,Speed skating,URS,500m,M,Silver
5500,1976,Innsbruck,Skating,Speed skating,URS,500m,W,Bronze
5501,1976,Innsbruck,Skiing,Cross Country S,URS,10km,W,Bronze
5502,1976,Innsbruck,Skiing,Cross Country S,URS,10km,W,Gold
5503,1976,Innsbruck,Skiing,Cross Country S,URS,15km,M,Gold
5504,1976,Innsbruck,Skiing,Cross Country S,URS,15km,M,Silver
5505,1976,Innsbruck,Skiing,Cross Country S,URS,30km mass start,M,Bronze
5506,1976,Innsbruck,Skiing,Cross Country S,URS,30km mass start,M,Gold
5507,1976,Innsbruck,Skiing,Cross Country S,URS,4x10km relay,M,Bronze
5508,1976,Innsbruck,Skiing,Cross Country S,URS,4x5km relay,W,Gold
5509,1976,Innsbruck,Skiing,Cross Country S,URS,5km,W,Bronze
5510,1976,Innsbruck,Skiing,Cross Country S,URS,5km,W,Silver
5511,1976,Innsbruck,Skating,Figure skating,USA,ice dancing,X,Bronze
5512,1976,Innsbruck,Skating,Figure skating,USA,individual,W,Gold
5513,1976,Innsbruck,Skating,Speed skating,USA,1000m,M,Gold
5514,1976,Innsbruck,Skating,Speed skating,USA,1000m,W,Bronze
5515,1976,Innsbruck,Skating,Speed skating,USA,1000m,W,Silver
5516,1976,Innsbruck,Skating,Speed skating,USA,1500m,W,Silver
5517,1976,Innsbruck,Skating,Speed skating,USA,500m,M,Bronze
5518,1976,Innsbruck,Skating,Speed skating,USA,500m,W,Gold
5519,1976,Innsbruck,Skiing,Alpine Skiing,USA,downhill,W,Bronze
5520,1976,Innsbruck,Skiing,Cross Country S,USA,30km mass start,M,Silver
5521,1980,Lake Placid,Luge,Luge,AUT,doubles,X,Bronze
5522,1980,Lake Placid,Skiing,Alpine Skiing,AUT,downhill,M,Gold
5523,1980,Lake Placid,Skiing,Alpine Skiing,AUT,downhill,M,Silver
5524,1980,Lake Placid,Skiing,Alpine Skiing,AUT,downhill,W,Gold
5525,1980,Lake Placid,Skiing,Alpine Skiing,AUT,giant slalom,M,Bronze
5526,1980,Lake Placid,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Silver
5527,1980,Lake Placid,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Gold
5528,1980,Lake Placid,Skiing,Cross Country S,BUL,30km mass start,M,Bronze
5529,1980,Lake Placid,Skating,Speed skating,CAN,1000m,M,Silver
5530,1980,Lake Placid,Skiing,Alpine Skiing,CAN,downhill,M,Bronze
5531,1980,Lake Placid,Skiing,Cross Country S,FIN,10km,W,Bronze
5532,1980,Lake Placid,Skiing,Cross Country S,FIN,10km,W,Silver
5533,1980,Lake Placid,Skiing,Cross Country S,FIN,15km,M,Silver
5534,1980,Lake Placid,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
5535,1980,Lake Placid,Skiing,Cross Country S,FIN,50km,M,Silver
5536,1980,Lake Placid,Skiing,Cross Country S,FIN,5km,W,Silver
5537,1980,Lake Placid,Skiing,Nordic Combined,FIN,individual,M,Silver
5538,1980,Lake Placid,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Bronze
5539,1980,Lake Placid,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold
5540,1980,Lake Placid,Skiing,Alpine Skiing,FRA,giant slalom,W,Bronze
5541,1980,Lake Placid,Biathlon,Biathlon,FRG,4x7.5km relay,M,Bronze
5542,1980,Lake Placid,Luge,Luge,FRG,singles,M,Bronze
5543,1980,Lake Placid,Skating,Figure skating,FRG,individual,W,Bronze
5544,1980,Lake Placid,Skiing,Alpine Skiing,FRG,giant slalom,W,Silver
5545,1980,Lake Placid,Skiing,Alpine Skiing,FRG,slalom,W,Silver
5546,1980,Lake Placid,Skating,Figure skating,GBR,individual,M,Gold
5547,1980,Lake Placid,Biathlon,Biathlon,GDR,10km,M,Gold
5548,1980,Lake Placid,Biathlon,Biathlon,GDR,20km,M,Bronze
5549,1980,Lake Placid,Biathlon,Biathlon,GDR,20km,M,Silver
5550,1980,Lake Placid,Biathlon,Biathlon,GDR,4x7.5km relay,M,Silver
5551,1980,Lake Placid,Bobsleigh,Bobsleigh,GDR,four-man,M,Bronze
5552,1980,Lake Placid,Bobsleigh,Bobsleigh,GDR,four-man,M,Gold
5553,1980,Lake Placid,Bobsleigh,Bobsleigh,GDR,two-man,M,Bronze
5554,1980,Lake Placid,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver
5555,1980,Lake Placid,Luge,Luge,GDR,doubles,X,Gold
5556,1980,Lake Placid,Luge,Luge,GDR,singles,M,Gold
5557,1980,Lake Placid,Luge,Luge,GDR,singles,W,Silver
5558,1980,Lake Placid,Skating,Figure skating,GDR,individual,M,Silver
5559,1980,Lake Placid,Skating,Figure skating,GDR,individual,W,Gold
5560,1980,Lake Placid,Skating,Figure skating,GDR,pairs,X,Bronze
5561,1980,Lake Placid,Skating,Speed skating,GDR,1000m,W,Bronze
5562,1980,Lake Placid,Skating,Speed skating,GDR,1500m,W,Bronze
5563,1980,Lake Placid,Skating,Speed skating,GDR,3000m,W,Silver
5564,1980,Lake Placid,Skating,Speed skating,GDR,500m,W,Gold
5565,1980,Lake Placid,Skiing,Cross Country S,GDR,10km,W,Gold
5566,1980,Lake Placid,Skiing,Cross Country S,GDR,4x5km relay,W,Gold
5567,1980,Lake Placid,Skiing,Nordic Combined,GDR,individual,M,Bronze
5568,1980,Lake Placid,Skiing,Nordic Combined,GDR,individual,M,Gold
5569,1980,Lake Placid,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Silver
5570,1980,Lake Placid,Skating,Figure skating,HUN,ice dancing,X,Silver
5571,1980,Lake Placid,Luge,Luge,ITA,doubles,X,Silver
5572,1980,Lake Placid,Luge,Luge,ITA,singles,M,Silver
5573,1980,Lake Placid,Skiing,Ski Jumping,JPN,K90 individual (70m),M,Silver
5574,1980,Lake Placid,Skiing,Alpine Skiing,LIE,downhill,W,Silver
5575,1980,Lake Placid,Skiing,Alpine Skiing,LIE,giant slalom,M,Silver
5576,1980,Lake Placid,Skiing,Alpine Skiing,LIE,giant slalom,W,Gold
5577,1980,Lake Placid,Skiing,Alpine Skiing,LIE,slalom,W,Gold
5578,1980,Lake Placid,Skating,Speed skating,NED,10000m,M,Silver
5579,1980,Lake Placid,Skating,Speed skating,NED,1500m,W,Gold
5580,1980,Lake Placid,Skating,Speed skating,NED,1500m,W,Silver
5581,1980,Lake Placid,Skating,Speed skating,NED,500m,M,Bronze
5582,1980,Lake Placid,Skating,Speed skating,NOR,10000m,M,Bronze
5583,1980,Lake Placid,Skating,Speed skating,NOR,1000m,M,Bronze
5584,1980,Lake Placid,Skating,Speed skating,NOR,1500m,M,Bronze
5585,1980,Lake Placid,Skating,Speed skating,NOR,1500m,M,Silver
5586,1980,Lake Placid,Skating,Speed skating,NOR,3000m,W,Gold
5587,1980,Lake Placid,Skating,Speed skating,NOR,5000m,M,Bronze
5588,1980,Lake Placid,Skating,Speed skating,NOR,5000m,M,Silver
5589,1980,Lake Placid,Skiing,Cross Country S,NOR,15km,M,Bronze
5590,1980,Lake Placid,Skiing,Cross Country S,NOR,4x10km relay,M,Silver
5591,1980,Lake Placid,Skiing,Cross Country S,NOR,4x5km relay,W,Bronze
5592,1980,Lake Placid,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver
5593,1980,Lake Placid,Bobsleigh,Bobsleigh,SUI,two-man,M,Gold
5594,1980,Lake Placid,Skiing,Alpine Skiing,SUI,downhill,W,Bronze
5595,1980,Lake Placid,Skiing,Alpine Skiing,SUI,slalom,M,Bronze
5596,1980,Lake Placid,Skiing,Alpine Skiing,SUI,slalom,W,Bronze
5597,1980,Lake Placid,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze
5598,1980,Lake Placid,Skiing,Alpine Skiing,SWE,giant slalom,M,Gold
5599,1980,Lake Placid,Skiing,Alpine Skiing,SWE,slalom,M,Gold
5600,1980,Lake Placid,Skiing,Cross Country S,SWE,15km,M,Gold
5601,1980,Lake Placid,Skiing,Cross Country S,TCH,5km,W,Bronze
5602,1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Bronze
5603,1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Silver
5604,1980,Lake Placid,Biathlon,Biathlon,URS,20km,M,Gold
5605,1980,Lake Placid,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold
5606,1980,Lake Placid,Ice Hockey,Ice Hockey,URS,ice hockey,M,Silver
5607,1980,Lake Placid,Luge,Luge,URS,singles,W,Bronze
5608,1980,Lake Placid,Luge,Luge,URS,singles,W,Gold
5609,1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Bronze
5610,1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Gold
5611,1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Gold
5612,1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Silver
5613,1980,Lake Placid,Skating,Speed skating,URS,1000m,M,Bronze
5614,1980,Lake Placid,Skating,Speed skating,URS,1000m,W,Gold
5615,1980,Lake Placid,Skating,Speed skating,URS,500m,M,Silver
5616,1980,Lake Placid,Skating,Speed skating,URS,500m,W,Bronze
5617,1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Gold
5618,1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Silver
5619,1980,Lake Placid,Skiing,Cross Country S,URS,4x10km relay,M,Gold
5620,1980,Lake Placid,Skiing,Cross Country S,URS,4x5km relay,W,Silver
5621,1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Bronze
5622,1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Gold
5623,1980,Lake Placid,Skiing,Cross Country S,URS,5km,W,Gold
5624,1980,Lake Placid,Ice Hockey,Ice Hockey,USA,ice hockey,M,Gold
5625,1980,Lake Placid,Skating,Figure skating,USA,individual,M,Bronze
5626,1980,Lake Placid,Skating,Figure skating,USA,individual,W,Silver
5627,1980,Lake Placid,Skating,Speed skating,USA,10000m,M,Gold
5628,1980,Lake Placid,Skating,Speed skating,USA,1000m,M,Gold
5629,1980,Lake Placid,Skating,Speed skating,USA,1000m,W,Silver
5630,1980,Lake Placid,Skating,Speed skating,USA,1500m,M,Gold
5631,1980,Lake Placid,Skating,Speed skating,USA,3000m,W,Bronze
5632,1980,Lake Placid,Skating,Speed skating,USA,5000m,M,Gold
5633,1980,Lake Placid,Skating,Speed skating,USA,500m,M,Gold
5634,1980,Lake Placid,Skating,Speed skating,USA,500m,W,Silver
5635,1980,Lake Placid,Skiing,Alpine Skiing,USA,slalom,M,Silver
5636,1984,Sarajevo,Skiing,Alpine Skiing,AUT,downhill,M,Bronze
5637,1984,Sarajevo,Skating,Figure skating,CAN,individual,M,Silver
5638,1984,Sarajevo,Skating,Speed skating,CAN,1000m,M,Gold
5639,1984,Sarajevo,Skating,Speed skating,CAN,1500m,M,Gold
5640,1984,Sarajevo,Skating,Speed skating,CAN,500m,M,Bronze
5641,1984,Sarajevo,Skiing,Cross Country S,FIN,10km,W,Gold
5642,1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Bronze
5643,1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Silver
5644,1984,Sarajevo,Skiing,Cross Country S,FIN,20km,W,Gold
5645,1984,Sarajevo,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
5646,1984,Sarajevo,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze
5647,1984,Sarajevo,Skiing,Cross Country S,FIN,50km,M,Bronze
5648,1984,Sarajevo,Skiing,Cross Country S,FIN,5km,W,Gold
5649,1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Bronze
5650,1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Silver
5651,1984,Sarajevo,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold
5652,1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze
5653,1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Silver
5654,1984,Sarajevo,Skiing,Alpine Skiing,FRA,giant slalom,W,Bronze
5655,1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,M,Bronze
5656,1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,W,Silver
5657,1984,Sarajevo,Biathlon,Biathlon,FRG,10km,M,Silver
5658,1984,Sarajevo,Biathlon,Biathlon,FRG,20km,M,Gold
5659,1984,Sarajevo,Biathlon,Biathlon,FRG,4x7.5km relay,M,Bronze
5660,1984,Sarajevo,Luge,Luge,FRG,doubles,X,Gold
5661,1984,Sarajevo,Skating,Figure skating,GBR,ice dancing,X,Gold
5662,1984,Sarajevo,Biathlon,Biathlon,GDR,10km,M,Bronze
5663,1984,Sarajevo,Biathlon,Biathlon,GDR,20km,M,Silver
5664,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Gold
5665,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver
5666,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Gold
5667,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver
5668,1984,Sarajevo,Luge,Luge,GDR,doubles,X,Bronze
5669,1984,Sarajevo,Luge,Luge,GDR,singles,W,Bronze
5670,1984,Sarajevo,Luge,Luge,GDR,singles,W,Gold
5671,1984,Sarajevo,Luge,Luge,GDR,singles,W,Silver
5672,1984,Sarajevo,Skating,Figure skating,GDR,individual,W,Gold
5673,1984,Sarajevo,Skating,Speed skating,GDR,10000m,M,Bronze
5674,1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Gold
5675,1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Silver
5676,1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Gold
5677,1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Silver
5678,1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Bronze
5679,1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Gold
5680,1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Silver
5681,1984,Sarajevo,Skating,Speed skating,GDR,5000m,M,Bronze
5682,1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Gold
5683,1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Silver
5684,1984,Sarajevo,Skiing,Ski Jumping,GDR,K120 individual (90m),M,Silver
5685,1984,Sarajevo,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Gold
5686,1984,Sarajevo,Luge,Luge,ITA,singles,M,Gold
5687,1984,Sarajevo,Skiing,Alpine Skiing,ITA,slalom,W,Gold
5688,1984,Sarajevo,Skating,Speed skating,JPN,500m,M,Silver
5689,1984,Sarajevo,Skiing,Alpine Skiing,LIE,giant slalom,M,Bronze
5690,1984,Sarajevo,Skiing,Alpine Skiing,LIE,slalom,W,Bronze
5691,1984,Sarajevo,Biathlon,Biathlon,NOR,10km,M,Gold
5692,1984,Sarajevo,Biathlon,Biathlon,NOR,20km,M,Bronze
5693,1984,Sarajevo,Biathlon,Biathlon,NOR,4x7.5km relay,M,Silver
5694,1984,Sarajevo,Skating,Speed skating,NOR,1000m,M,Bronze
5695,1984,Sarajevo,Skiing,Cross Country S,NOR,10km,W,Bronze
5696,1984,Sarajevo,Skiing,Cross Country S,NOR,20km,W,Bronze
5697,1984,Sarajevo,Skiing,Cross Country S,NOR,4x5km relay,W,Gold
5698,1984,Sarajevo,Skiing,Cross Country S,NOR,5km,W,Silver
5699,1984,Sarajevo,Skiing,Nordic Combined,NOR,individual,M,Gold
5700,1984,Sarajevo,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze
5701,1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,M,Silver
5702,1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Gold
5703,1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Silver
5704,1984,Sarajevo,Skiing,Alpine Skiing,SUI,giant slalom,M,Gold
5705,1984,Sarajevo,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze
5706,1984,Sarajevo,Skating,Speed skating,SWE,10000m,M,Silver
5707,1984,Sarajevo,Skating,Speed skating,SWE,5000m,M,Gold
5708,1984,Sarajevo,Skiing,Cross Country S,SWE,15km,M,Gold
5709,1984,Sarajevo,Skiing,Cross Country S,SWE,30km mass start,M,Bronze
5710,1984,Sarajevo,Skiing,Cross Country S,SWE,4x10km relay,M,Gold
5711,1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Gold
5712,1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Silver
5713,1984,Sarajevo,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Silver
5714,1984,Sarajevo,Skating,Figure skating,TCH,individual,M,Bronze
5715,1984,Sarajevo,Skiing,Alpine Skiing,TCH,downhill,W,Bronze
5716,1984,Sarajevo,Skiing,Cross Country S,TCH,4x5km relay,W,Silver
5717,1984,Sarajevo,Skiing,Cross Country S,TCH,5km,W,Bronze
5718,1984,Sarajevo,Skiing,Ski Jumping,TCH,K120 individual (90m),M,Bronze
5719,1984,Sarajevo,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold
5720,1984,Sarajevo,Bobsleigh,Bobsleigh,URS,two-man,M,Bronze
5721,1984,Sarajevo,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold
5722,1984,Sarajevo,Luge,Luge,URS,doubles,X,Silver
5723,1984,Sarajevo,Luge,Luge,URS,singles,M,Bronze
5724,1984,Sarajevo,Luge,Luge,URS,singles,M,Silver
5725,1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Bronze
5726,1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Silver
5727,1984,Sarajevo,Skating,Figure skating,URS,individual,W,Bronze
5728,1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Bronze
5729,1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Gold
5730,1984,Sarajevo,Skating,Speed skating,URS,10000m,M,Gold
5731,1984,Sarajevo,Skating,Speed skating,URS,1000m,M,Silver
5732,1984,Sarajevo,Skating,Speed skating,URS,1000m,W,Bronze
5733,1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Bronze
5734,1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Silver
5735,1984,Sarajevo,Skating,Speed skating,URS,1500m,W,Bronze
5736,1984,Sarajevo,Skating,Speed skating,URS,5000m,M,Silver
5737,1984,Sarajevo,Skating,Speed skating,URS,500m,M,Gold
5738,1984,Sarajevo,Skating,Speed skating,URS,500m,W,Bronze
5739,1984,Sarajevo,Skiing,Cross Country S,URS,10km,W,Silver
5740,1984,Sarajevo,Skiing,Cross Country S,URS,20km,W,Silver
5741,1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Gold
5742,1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Silver
5743,1984,Sarajevo,Skiing,Cross Country S,URS,4x10km relay,M,Silver
5744,1984,Sarajevo,Skating,Figure skating,USA,individual,M,Gold
5745,1984,Sarajevo,Skating,Figure skating,USA,individual,W,Silver
5746,1984,Sarajevo,Skating,Figure skating,USA,pairs,X,Silver
5747,1984,Sarajevo,Skiing,Alpine Skiing,USA,downhill,M,Gold
5748,1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Gold
